cells,compound,exposure_time,condition,treatment,response
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.946321775597609
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.9005953930847763
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.7405530542898615
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.8034268302450065
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,2.020627147180962
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,2.9980285733927614
DITNC1,Ox66,48 Hours,Hypoxia,Blank,1.9679288388984761
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.7727653537241587
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.5326156814695059
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.4823517965789972
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.5605400619642329
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.6163888229536871
DITNC1,Ox66,48 Hours,Hypoxia,Blank,1.2698193265303
DITNC1,Ox66,48 Hours,Hypoxia,Blank,2.6716232273655987
DITNC1,Ox66,48 Hours,Hypoxia,Blank,2.113135617471057
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.7001619644378683
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.4600122921832155
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.3538996463032532
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.4097484072927068
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.4153332833916522
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.8006897342188858
DITNC1,Ox66,48 Hours,Hypoxia,Blank,1.8729859452164048
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,2.833584634235015
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.3703470963113173
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.1190276718587737
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,0.9961603976819753
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.163706680650337
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.3256680875197542
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.5434782553786248
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,2.8447543864329057
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,2.7889056254434514
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.5043841226860075
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.1469520523535008
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.0073301498798661
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.0408394064735387
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.336837839717645
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.3982714768060445
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,2.6269442185740353
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,2.9899611650054867
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.6775152817533145
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.3647622202123721
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.3312529636186996
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.392686600707099
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.5099689987849523
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.6886850339512054
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,2.8000753776413427
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,3.218941085062248
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.660760653456479
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.4094412290039353
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.2251403177387368
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.3033285831239725
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.3982714768060445
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.6663455295554237
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,2.872678766927632
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,3.5205243944053004
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,2.4705676878035634
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,2.1187204935700032
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,2.0181927237889856
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,2.0963809891742216
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,2.3421155375278184
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,3.040225049895995
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,4.296822172158713
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,3.3194688548432656
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,2.0796263608773846
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.856231316919568
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.7054396622480423
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.9064952018100771
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.856231316919568
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,2.101965865273166
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,3.4981848900095187
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0148679645504004
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9586400258870675
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9456643477339906
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9564774128615546
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.952152186810529
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9586400258870675
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9716157040401444
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0473071599330928
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0602828380861695
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0083801254738622
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0083801254738622
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0343314817800158
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0083801254738622
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0040548994228367
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0343314817800158
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0364940948055286
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0732585162392465
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0062175124483494
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0148679645504004
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0083801254738622
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.021355803626939
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.04514454690758
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0473071599330928
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1857143935659127
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0710959032137337
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0062175124483494
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0278436427034774
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0364940948055286
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0127053515248876
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.010542738499375
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0386567078310414
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1035350985964258
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0905594204433489
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.04514454690758
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0408193208565542
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0516323859841183
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0494697729586056
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0537949990096311
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0667706771627081
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1640882633107845
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1316490679280924
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0710959032137337
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.055957612035144
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0473071599330928
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0494697729586056
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.068933290188221
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0948846464943747
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1316490679280924
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.2116657498720664
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1100229376729642
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1078603246474514
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1186733897750156
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1100229376729642
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.125161228851554
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1402995200301436
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1986900717189897
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1943648456679639
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1619256502852717
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1619256502852717
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1424621330556564
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1857143935659127
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1857143935659127
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1965274586934769
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.2981702708925789
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9846633021440461
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9336982754227227
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9280354946759088
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9487990240808926
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9827757085617749
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9752253342326899
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9846633021440461
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0639422325994383
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0110896122958435
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9941012700554023
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.999764050802216
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9827757085617749
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0261903609540135
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.045066296776726
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0431787031944546
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0960313234980494
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0261903609540135
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.007314425131301
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.007314425131301
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0092020187135722
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0167523930426572
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0186399866249285
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0224151737894709
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1016941042448631
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0318531417008272
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0412911096121833
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0035392379667585
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9922136764731311
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9884384893085886
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0035392379667585
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0714926069285233
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.037515922447641
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0790429812576081
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0205275802071996
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0148647994603859
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0563918582703533
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0394035160299122
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0412911096121833
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0507290775235396
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1337831951434743
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0865933555866931
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0261903609540135
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0243027673717422
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.052616671105811
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0941437299157781
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1130196657384905
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1602095052952714
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.21872490634568
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1394459758902877
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1224576336498469
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0903685427512357
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0979189170803205
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0865933555866931
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0733802005107944
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1186824464853042
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1979613769406963
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1300080079789319
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1130196657384905
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0733802005107944
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.084705762004422
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0960313234980494
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0903685427512357
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1583219117130001
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1753102539534415
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0191950186201335
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.021114520482147
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.00575850558604
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0230340223441603
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.038390037240267
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0422290409642938
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0748605726185207
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0767800744805343
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.8944273975892655
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9558514571736928
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9500929515876527
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9424149441395993
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9577709590357062
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9712074720697996
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,0.9942414944139599
DITNC1,DEP + Ox66,24 Hours,Normoxia,Blank,1.0326315316542272
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.053746052136374
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.015356014896107
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.021114520482147
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0345510335162404
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0345510335162404
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0403095391022805
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0633435614464406
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1170896135828146
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.021114520482147
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9923219925519465
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9808049813798665
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0038390037240268
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0115170111720801
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0019195018620133
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0230340223441603
DITNC1,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0786995763425475
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.113250609858788
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0806190782045608
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0844580819285876
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1094116061347612
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.107492104272748
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0959750931006678
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1094116061347612
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1535601489610685
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0767800744805343
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0556655539983872
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0249535242061736
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0460680446883206
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.092136089376641
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0729410707565075
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1247676210308681
DITNC1,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1266871228928814
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1247676210308681
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0882970856526142
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0825385800665743
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1228481191688546
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.107492104272748
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1170896135828146
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1362846322029483
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1957891899253623
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1055726024107344
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0729410707565075
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1017335986867078
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1247676210308681
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1209286173068413
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1420431377889884
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.166996661995162
DITNC1,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1900306843393222
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,1.076476494139603
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9849335585111506
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9757792649483054
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9681506869792676
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9788306961359204
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9559449622288073
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9971392832616109
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,1.0856307877024483
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,1.042910751075837
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9712021181668827
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9620478246040375
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9544192466349998
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9513678154473847
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9849335585111506
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,1.000190714449226
DITNC1,DEP + Ox66,24 Hours,Hypoxia,Blank,1.110042237203369
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0093450080120712
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.006293576824456
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,0.963573540197845
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,0.9712021181668827
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,0.9879849896987657
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,0.9864592741049582
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0474878978572597
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.110042237203369
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.079527925327218
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0169735859811089
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,0.9879849896987657
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,0.9849335585111506
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.000190714449226
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.003242145636841
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0337564575129918
DITNC1,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1176708151724066
DITNC1,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.0917336500776784
DITNC1,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.0612193382015276
DITNC1,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,0.9879849896987657
DITNC1,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.0093450080120712
DITNC1,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.0184993015749164
DITNC1,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.0276535951377617
DITNC1,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.0871565032962558
DITNC1,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.166493714174248
DITNC1,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.1375051178919047
DITNC1,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.0642707693891427
DITNC1,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.036807888700607
